scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
StigmergicSentinelsScheduler,12,0.08156250000000001,32,72.68852459016394
StigmergicSentinelsScheduler,13,0.0746875,40,82.28571428571429
StigmergicSentinelsScheduler,14,0.0703125,21,71.33333333333333
StigmergicSentinelsScheduler,15,0.07625,25,67.92105263157895
StigmergicSentinelsScheduler,16,0.079375,36,80.19148936170212
StigmergicSentinelsScheduler,17,0.0790625,36,72.63461538461539
StigmergicSentinelsScheduler,18,0.07437500000000001,31,77.14035087719299
StigmergicSentinelsScheduler,19,0.0684375,5,92.42105263157895
StigmergicSentinelsScheduler,20,0.0796875,39,65.53191489361703
StigmergicSentinelsScheduler,21,0.08,19,88.29545454545455
StigmergicSentinelsScheduler,22,0.08156250000000001,33,86.63636363636364
StigmergicSentinelsScheduler,23,0.07375,35,81.3913043478261
StigmergicSentinelsScheduler,24,0.0859375,19,75.66666666666667
StigmergicSentinelsScheduler,25,0.076875,27,83.85
StigmergicSentinelsScheduler,26,0.0775,25,82.15873015873017
StigmergicSentinelsScheduler,27,0.078125,40,81.15517241379311
StigmergicSentinelsScheduler,28,0.07843750000000001,33,83.58695652173913
StigmergicSentinelsScheduler,29,0.0725,33,77.49019607843137
StigmergicSentinelsScheduler,30,0.0753125,20,73.21126760563381
