scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.1484375,216,98.70992366412214
CFSScheduler,2,0.150625,219,90.648
CFSScheduler,3,0.15437499999999998,248,99.0078125
CFSScheduler,4,0.1625,263,86.84615384615384
CFSScheduler,5,0.15875,230,81.74789915966386
CFSScheduler,6,0.1471875,228,87.64
CFSScheduler,7,0.1640625,251,93.12396694214875
CFSScheduler,8,0.15156250000000002,229,79.65714285714286
CFSScheduler,9,0.158125,238,74.384
CFSScheduler,10,0.14281249999999998,207,92.61157024793388
CFSScheduler,11,0.145625,231,85.2258064516129
CFSScheduler,12,0.1484375,231,93.93382352941177
CFSScheduler,13,0.1475,208,83.08130081300813
CFSScheduler,14,0.1484375,227,87.4076923076923
CFSScheduler,15,0.1490625,201,87.4724409448819
CFSScheduler,16,0.1403125,237,80.53225806451613
CFSScheduler,17,0.1484375,212,92.0220588235294
CFSScheduler,18,0.15125,232,84.45038167938931
CFSScheduler,19,0.1575,247,88.54330708661418
CFSScheduler,20,0.143125,221,87.828125
CFSScheduler,21,0.1509375,226,87.10569105691057
CFSScheduler,22,0.145625,212,89.10619469026548
CFSScheduler,23,0.14656249999999998,212,84.7109375
CFSScheduler,24,0.133125,199,82.76041666666667
CFSScheduler,25,0.1534375,221,89.16528925619835
CFSScheduler,26,0.15156250000000002,221,82.09756097560975
CFSScheduler,27,0.1496875,237,89.03361344537815
CFSScheduler,28,0.1509375,230,91.42857142857143
CFSScheduler,29,0.16062500000000002,234,82.39682539682539
CFSScheduler,30,0.1528125,231,90.3695652173913
PriorityScheduler,1,0.15562499999999999,234,97.325
PriorityScheduler,2,0.15125,244,88.67114093959732
PriorityScheduler,3,0.1496875,206,84.93700787401575
PriorityScheduler,4,0.1553125,224,81.75757575757575
PriorityScheduler,5,0.136875,200,88.816
PriorityScheduler,6,0.1415625,193,81.67272727272727
PriorityScheduler,7,0.148125,229,91.36607142857143
PriorityScheduler,8,0.15562499999999999,243,82.68595041322314
PriorityScheduler,9,0.1621875,250,89.1984126984127
PriorityScheduler,10,0.15375,231,86.27868852459017
PriorityScheduler,11,0.141875,197,86.768
PriorityScheduler,12,0.15156250000000002,228,89.18461538461538
PriorityScheduler,13,0.150625,240,88.35074626865672
PriorityScheduler,14,0.1534375,235,87.75
PriorityScheduler,15,0.14656249999999998,218,82.43884892086331
PriorityScheduler,16,0.16125,252,90.21428571428571
PriorityScheduler,17,0.15125,233,79.78571428571429
PriorityScheduler,18,0.1496875,234,83.99242424242425
PriorityScheduler,19,0.15,225,92.12328767123287
PriorityScheduler,20,0.1584375,267,83.83783783783784
PriorityScheduler,21,0.14875000000000002,188,90.09565217391304
PriorityScheduler,22,0.148125,235,91.22388059701493
PriorityScheduler,23,0.1546875,238,89.61538461538461
PriorityScheduler,24,0.14343750000000002,205,77.00813008130082
PriorityScheduler,25,0.14343750000000002,214,90.97938144329896
PriorityScheduler,26,0.1509375,237,87.14814814814815
PriorityScheduler,27,0.15718749999999998,239,91.75714285714285
PriorityScheduler,28,0.1390625,212,84.94736842105263
PriorityScheduler,29,0.1575,241,82.85087719298245
PriorityScheduler,30,0.1490625,211,96.94782608695652
SingleACOScheduler,1,0.148125,125,82.62222222222222
SingleACOScheduler,2,0.15781250000000002,130,91.49193548387096
SingleACOScheduler,3,0.1546875,97,92.84297520661157
SingleACOScheduler,4,0.146875,97,90.12698412698413
SingleACOScheduler,5,0.16062500000000002,163,84.58730158730158
SingleACOScheduler,6,0.1471875,122,84.45833333333333
SingleACOScheduler,7,0.1396875,103,94.77099236641222
SingleACOScheduler,8,0.150625,135,82.0079365079365
SingleACOScheduler,9,0.1528125,130,92.98412698412699
SingleACOScheduler,10,0.1471875,139,83.96842105263158
SingleACOScheduler,11,0.1546875,138,83.27049180327869
SingleACOScheduler,12,0.1640625,147,89.12592592592593
SingleACOScheduler,13,0.1459375,134,92.88429752066116
SingleACOScheduler,14,0.1453125,120,94.7258064516129
SingleACOScheduler,15,0.15875,129,86.58461538461539
SingleACOScheduler,16,0.1378125,115,82.14782608695653
SingleACOScheduler,17,0.15875,139,92.58333333333333
SingleACOScheduler,18,0.1453125,120,86.75862068965517
SingleACOScheduler,19,0.14375,122,91.89147286821705
SingleACOScheduler,20,0.1490625,127,92.58461538461539
SingleACOScheduler,21,0.14343750000000002,113,89.672
SingleACOScheduler,22,0.1475,88,88.67521367521367
SingleACOScheduler,23,0.1496875,147,87.02941176470588
SingleACOScheduler,24,0.13218749999999999,109,79.63414634146342
SingleACOScheduler,25,0.16,155,85.4
SingleACOScheduler,26,0.1521875,123,91.34166666666667
SingleACOScheduler,27,0.15,139,84.9672131147541
SingleACOScheduler,28,0.1453125,117,80.7265625
SingleACOScheduler,29,0.15125,117,80.3913043478261
SingleACOScheduler,30,0.15625,124,90.31967213114754
StigmergicSentinelsScheduler,1,0.14656249999999998,111,85.73846153846154
StigmergicSentinelsScheduler,2,0.14281249999999998,108,83.93129770992367
StigmergicSentinelsScheduler,3,0.15625,112,89.63636363636364
StigmergicSentinelsScheduler,4,0.1525,119,91.48695652173913
StigmergicSentinelsScheduler,5,0.15,118,82.28225806451613
StigmergicSentinelsScheduler,6,0.14375,112,84.28301886792453
StigmergicSentinelsScheduler,7,0.14281249999999998,96,92.50943396226415
StigmergicSentinelsScheduler,8,0.139375,63,85.54128440366972
StigmergicSentinelsScheduler,9,0.1453125,91,83.69924812030075
StigmergicSentinelsScheduler,10,0.155,96,88.46969696969697
StigmergicSentinelsScheduler,11,0.15875,107,86.00729927007299
StigmergicSentinelsScheduler,12,0.141875,98,84.0
StigmergicSentinelsScheduler,13,0.148125,108,82.51351351351352
StigmergicSentinelsScheduler,14,0.15187499999999998,107,88.37704918032787
StigmergicSentinelsScheduler,15,0.1475,128,84.6639344262295
StigmergicSentinelsScheduler,16,0.1546875,125,86.77037037037037
StigmergicSentinelsScheduler,17,0.1459375,97,89.77235772357723
StigmergicSentinelsScheduler,18,0.1640625,140,86.56589147286822
StigmergicSentinelsScheduler,19,0.153125,98,84.7265625
StigmergicSentinelsScheduler,20,0.1440625,49,87.47328244274809
StigmergicSentinelsScheduler,21,0.16593750000000002,118,88.32167832167832
StigmergicSentinelsScheduler,22,0.1509375,95,79.99193548387096
StigmergicSentinelsScheduler,23,0.153125,111,83.16666666666667
StigmergicSentinelsScheduler,24,0.1471875,87,84.69090909090909
StigmergicSentinelsScheduler,25,0.15562499999999999,103,89.37301587301587
StigmergicSentinelsScheduler,26,0.149375,96,79.83333333333333
StigmergicSentinelsScheduler,27,0.1540625,110,81.95488721804512
StigmergicSentinelsScheduler,28,0.14875000000000002,95,87.14851485148515
StigmergicSentinelsScheduler,29,0.15687500000000001,114,86.41509433962264
StigmergicSentinelsScheduler,30,0.1534375,124,97.06349206349206
