scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.11875,225,93.25903614457832
CFSScheduler,2,0.11850000000000001,230,99.17341040462428
CFSScheduler,3,0.11875,217,92.82456140350877
CFSScheduler,4,0.121,222,96.82758620689656
CFSScheduler,5,0.13025,261,93.92737430167598
CFSScheduler,6,0.12525,270,99.81168831168831
CFSScheduler,7,0.125,225,97.36585365853658
CFSScheduler,8,0.11725,232,98.32894736842105
CFSScheduler,9,0.1205,237,109.02298850574712
CFSScheduler,10,0.117,228,93.27450980392157
CFSScheduler,11,0.122,224,98.32727272727273
CFSScheduler,12,0.108,184,97.85483870967742
CFSScheduler,13,0.11125,218,94.00680272108843
CFSScheduler,14,0.12,231,92.15527950310559
CFSScheduler,15,0.11100000000000002,209,101.98666666666666
CFSScheduler,16,0.1165,228,100.6969696969697
CFSScheduler,17,0.11574999999999999,223,98.5220588235294
CFSScheduler,18,0.12125,250,100.8465909090909
CFSScheduler,19,0.11525,224,90.83333333333333
CFSScheduler,20,0.1065,188,104.69182389937107
CFSScheduler,21,0.11499999999999999,186,91.15822784810126
CFSScheduler,22,0.11100000000000002,209,105.5390625
CFSScheduler,23,0.11775,220,95.96319018404908
CFSScheduler,24,0.1255,231,96.57407407407408
CFSScheduler,25,0.125,254,96.71345029239767
CFSScheduler,26,0.1245,246,92.86390532544378
CFSScheduler,27,0.11025,204,97.81818181818181
CFSScheduler,28,0.11775,228,95.50314465408805
CFSScheduler,29,0.12225000000000001,233,101.09701492537313
CFSScheduler,30,0.11425,223,89.92307692307692
PriorityScheduler,1,0.11449999999999999,211,89.12962962962963
PriorityScheduler,2,0.124,243,102.29714285714286
PriorityScheduler,3,0.1205,228,97.64383561643835
PriorityScheduler,4,0.11950000000000001,224,89.25862068965517
PriorityScheduler,5,0.1275,267,101.81395348837209
PriorityScheduler,6,0.1205,233,93.20111731843575
PriorityScheduler,7,0.12175000000000001,227,98.9880239520958
PriorityScheduler,8,0.122,228,98.75496688741723
PriorityScheduler,9,0.1245,241,97.18
PriorityScheduler,10,0.11875,226,93.37748344370861
PriorityScheduler,11,0.12175000000000001,219,97.3076923076923
PriorityScheduler,12,0.11725,222,98.9030303030303
PriorityScheduler,13,0.11,203,98.00625
PriorityScheduler,14,0.13025,247,98.11801242236025
PriorityScheduler,15,0.11249999999999999,203,96.85093167701864
PriorityScheduler,16,0.11674999999999999,219,91.89240506329114
PriorityScheduler,17,0.124,226,97.55151515151515
PriorityScheduler,18,0.11025,208,92.60839160839161
PriorityScheduler,19,0.12575,245,91.14
PriorityScheduler,20,0.12775,235,92.3780487804878
PriorityScheduler,21,0.11800000000000001,220,96.03030303030303
PriorityScheduler,22,0.12175000000000001,235,94.472049689441
PriorityScheduler,23,0.12025,223,103.64935064935065
PriorityScheduler,24,0.11475,229,95.07432432432432
PriorityScheduler,25,0.121,218,95.41975308641975
PriorityScheduler,26,0.12325000000000001,230,89.80263157894737
PriorityScheduler,27,0.11850000000000001,237,99.32716049382717
PriorityScheduler,28,0.11850000000000001,211,97.2127659574468
PriorityScheduler,29,0.12275000000000001,254,98.17582417582418
PriorityScheduler,30,0.11975,204,96.25641025641026
SingleACOScheduler,1,0.1245,122,97.10416666666667
SingleACOScheduler,2,0.116,98,96.75531914893617
SingleACOScheduler,3,0.1215,107,98.6358024691358
SingleACOScheduler,4,0.11950000000000001,77,94.28571428571429
SingleACOScheduler,5,0.11275,87,93.04605263157895
SingleACOScheduler,6,0.11,82,91.80536912751678
SingleACOScheduler,7,0.11950000000000001,78,99.32596685082873
SingleACOScheduler,8,0.1205,98,103.90506329113924
SingleACOScheduler,9,0.1155,110,99.68613138686132
SingleACOScheduler,10,0.1085,85,102.54362416107382
SingleACOScheduler,11,0.12424999999999999,94,99.18518518518519
SingleACOScheduler,12,0.11525,94,93.16883116883118
SingleACOScheduler,13,0.128,123,99.76219512195122
SingleACOScheduler,14,0.11800000000000001,86,90.175
SingleACOScheduler,15,0.1155,92,95.01183431952663
SingleACOScheduler,16,0.12075,112,99.04666666666667
SingleACOScheduler,17,0.124,104,98.74752475247524
SingleACOScheduler,18,0.1215,102,88.96855345911949
SingleACOScheduler,19,0.12,84,96.04511278195488
SingleACOScheduler,20,0.123,96,93.63291139240506
SingleACOScheduler,21,0.116,110,92.5521472392638
