scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.144375,76,92.70149253731343
CFSScheduler,2,0.148125,76,95.3108108108108
CFSScheduler,3,0.145625,69,89.025
CFSScheduler,4,0.143125,87,106.04166666666667
CFSScheduler,5,0.150625,84,88.32894736842105
CFSScheduler,6,0.161875,104,93.51807228915662
CFSScheduler,7,0.153125,97,89.6923076923077
CFSScheduler,8,0.139375,90,110.34117647058824
CFSScheduler,9,0.15125,84,98.05555555555556
CFSScheduler,10,0.1475,80,88.2063492063492
CFSScheduler,11,0.13625,82,97.01190476190476
CFSScheduler,12,0.13875,78,97.85915492957747
CFSScheduler,13,0.153125,101,102.48235294117647
CFSScheduler,14,0.13749999999999998,72,97.20253164556962
CFSScheduler,15,0.130625,79,96.72058823529412
CFSScheduler,16,0.159375,102,98.92592592592592
CFSScheduler,17,0.136875,78,92.6867469879518
CFSScheduler,18,0.15,80,93.50549450549451
CFSScheduler,19,0.138125,70,94.97222222222223
CFSScheduler,20,0.16062500000000002,85,96.48780487804878
CFSScheduler,21,0.171875,94,81.82022471910112
CFSScheduler,22,0.150625,102,108.92592592592592
CFSScheduler,23,0.141875,91,93.48958333333333
CFSScheduler,24,0.125,64,89.45333333333333
CFSScheduler,25,0.16312500000000002,116,96.62
CFSScheduler,26,0.15437499999999998,98,96.0561797752809
CFSScheduler,27,0.15125,88,94.3578947368421
CFSScheduler,28,0.16312500000000002,102,98.08641975308642
CFSScheduler,29,0.14375,81,96.12307692307692
CFSScheduler,30,0.159375,99,97.72727272727273
PriorityScheduler,1,0.155,89,93.85046728971963
PriorityScheduler,2,0.15437499999999998,106,90.34408602150538
PriorityScheduler,3,0.15187499999999998,104,98.0253164556962
PriorityScheduler,4,0.144375,80,89.78823529411764
PriorityScheduler,5,0.153125,87,86.58108108108108
PriorityScheduler,6,0.145625,97,90.74157303370787
PriorityScheduler,7,0.144375,81,102.1875
PriorityScheduler,8,0.146875,79,97.97297297297297
PriorityScheduler,9,0.144375,73,92.93589743589743
PriorityScheduler,10,0.165625,88,94.48314606741573
PriorityScheduler,11,0.159375,95,105.03571428571429
PriorityScheduler,12,0.131875,81,89.6025641025641
PriorityScheduler,13,0.15625,107,99.45070422535211
PriorityScheduler,14,0.13875,73,90.24358974358974
PriorityScheduler,15,0.13875,76,86.30882352941177
PriorityScheduler,16,0.14875000000000002,81,100.6
PriorityScheduler,17,0.149375,90,100.48809523809524
PriorityScheduler,18,0.153125,92,86.97938144329896
PriorityScheduler,19,0.153125,85,89.0
PriorityScheduler,20,0.15625,97,96.06410256410257
PriorityScheduler,21,0.155,103,100.0
PriorityScheduler,22,0.13999999999999999,76,100.32894736842105
PriorityScheduler,23,0.14625,87,92.53333333333333
PriorityScheduler,24,0.149375,83,100.05208333333333
PriorityScheduler,25,0.153125,91,88.17142857142858
PriorityScheduler,26,0.1525,96,96.50588235294117
