scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
StigmergicSentinelsScheduler,10,0.07125000000000001,41,94.03246753246754
StigmergicSentinelsScheduler,11,0.07781249999999999,93,98.68181818181819
StigmergicSentinelsScheduler,12,0.07515625,22,97.16993464052288
StigmergicSentinelsScheduler,13,0.07546875,33,100.3125
StigmergicSentinelsScheduler,14,0.07421875,50,92.56571428571428
StigmergicSentinelsScheduler,15,0.0703125,66,96.15894039735099
StigmergicSentinelsScheduler,16,0.07484375,67,98.54545454545455
StigmergicSentinelsScheduler,17,0.07546875,34,88.3757225433526
StigmergicSentinelsScheduler,18,0.07718749999999999,41,93.93788819875776
StigmergicSentinelsScheduler,19,0.0684375,36,88.40268456375838
StigmergicSentinelsScheduler,20,0.075,35,104.58646616541354
StigmergicSentinelsScheduler,21,0.07390625,77,99.49382716049382
StigmergicSentinelsScheduler,22,0.07828125,51,98.48170731707317
StigmergicSentinelsScheduler,23,0.0696875,32,99.28368794326241
StigmergicSentinelsScheduler,24,0.07390625,36,91.68711656441718
StigmergicSentinelsScheduler,25,0.06687499999999999,36,98.20261437908496
StigmergicSentinelsScheduler,26,0.0740625,73,103.00653594771242
StigmergicSentinelsScheduler,27,0.07875,44,92.56111111111112
StigmergicSentinelsScheduler,28,0.079375,29,98.6375
StigmergicSentinelsScheduler,29,0.07171875000000001,60,92.31847133757962
StigmergicSentinelsScheduler,30,0.07765625,60,99.15441176470588
