scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.306875,291,89.88888888888889
CFSScheduler,2,0.299375,298,88.04225352112677
CFSScheduler,3,0.28687500000000005,274,88.53543307086615
CFSScheduler,4,0.30874999999999997,294,87.25396825396825
CFSScheduler,5,0.313125,310,92.06153846153846
CFSScheduler,6,0.325,288,82.26771653543307
CFSScheduler,7,0.313125,280,85.57627118644068
CFSScheduler,8,0.2875,268,89.10833333333333
CFSScheduler,9,0.298125,280,90.52631578947368
CFSScheduler,10,0.299375,289,84.5
CFSScheduler,11,0.306875,323,97.6268656716418
CFSScheduler,12,0.308125,291,90.10344827586206
CFSScheduler,13,0.29375,250,87.80373831775701
CFSScheduler,14,0.315,298,85.08
CFSScheduler,15,0.29625,281,90.30534351145039
CFSScheduler,16,0.28375,233,88.929203539823
CFSScheduler,17,0.313125,294,86.80952380952381
CFSScheduler,18,0.298125,258,81.392
CFSScheduler,19,0.328125,320,91.22857142857143
CFSScheduler,20,0.288125,262,96.16312056737588
CFSScheduler,21,0.29125,255,94.34234234234235
CFSScheduler,22,0.288125,273,88.06716417910448
CFSScheduler,23,0.27999999999999997,262,92.0
CFSScheduler,24,0.300625,265,83.40350877192982
CFSScheduler,25,0.31625,304,85.40151515151516
CFSScheduler,26,0.29750000000000004,281,87.792
CFSScheduler,27,0.3025,304,98.86029411764706
CFSScheduler,28,0.295,285,82.31060606060606
CFSScheduler,29,0.301875,302,88.93006993006993
CFSScheduler,30,0.300625,280,78.69672131147541
PriorityScheduler,1,0.288125,264,86.85344827586206
PriorityScheduler,2,0.295625,298,79.74603174603175
PriorityScheduler,3,0.30874999999999997,295,86.40625
PriorityScheduler,4,0.309375,305,92.35507246376811
PriorityScheduler,5,0.294375,258,86.98290598290598
PriorityScheduler,6,0.275625,235,84.28676470588235
PriorityScheduler,7,0.296875,272,87.25409836065573
PriorityScheduler,8,0.288125,262,89.28472222222223
PriorityScheduler,9,0.2775,250,93.68211920529801
PriorityScheduler,10,0.30125,261,94.38842975206612
PriorityScheduler,11,0.3,290,86.05147058823529
PriorityScheduler,12,0.309375,303,83.63559322033899
PriorityScheduler,13,0.289375,253,88.26612903225806
PriorityScheduler,14,0.29125,264,84.776
PriorityScheduler,15,0.308125,273,89.83941605839416
