scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
SingleACOScheduler,16,0.0340625,6,82.41935483870968
SingleACOScheduler,17,0.0396875,7,76.55555555555556
SingleACOScheduler,18,0.0409375,7,91.64285714285714
SingleACOScheduler,19,0.0321875,6,90.70370370370371
SingleACOScheduler,20,0.0375,3,96.11428571428571
SingleACOScheduler,21,0.036875,3,98.96
SingleACOScheduler,22,0.0390625,4,85.55882352941177
SingleACOScheduler,23,0.043125,9,90.67567567567568
SingleACOScheduler,24,0.0328125,3,72.3103448275862
SingleACOScheduler,25,0.04125,11,90.58064516129032
SingleACOScheduler,26,0.034374999999999996,11,87.89285714285714
SingleACOScheduler,27,0.033437499999999995,10,89.625
SingleACOScheduler,28,0.03375,5,67.82608695652173
SingleACOScheduler,29,0.0359375,0,91.96428571428571
SingleACOScheduler,30,0.039375,9,86.58823529411765
StigmergicSentinelsScheduler,1,0.043125,6,88.4375
StigmergicSentinelsScheduler,2,0.0384375,15,88.82051282051282
StigmergicSentinelsScheduler,3,0.0390625,0,92.71428571428571
StigmergicSentinelsScheduler,4,0.036875,8,77.26666666666667
StigmergicSentinelsScheduler,5,0.030937500000000003,6,81.46428571428571
StigmergicSentinelsScheduler,6,0.033437499999999995,8,82.8
StigmergicSentinelsScheduler,7,0.0446875,6,83.5
StigmergicSentinelsScheduler,8,0.0378125,11,95.0
StigmergicSentinelsScheduler,9,0.0396875,13,81.77777777777777
StigmergicSentinelsScheduler,10,0.0359375,6,92.8
StigmergicSentinelsScheduler,11,0.035625000000000004,17,97.78787878787878
StigmergicSentinelsScheduler,12,0.0396875,9,75.83333333333333
StigmergicSentinelsScheduler,13,0.035625000000000004,3,78.39473684210526
StigmergicSentinelsScheduler,14,0.0375,0,82.82926829268293
StigmergicSentinelsScheduler,15,0.0353125,12,79.25641025641026
StigmergicSentinelsScheduler,16,0.045625,13,92.35135135135135
StigmergicSentinelsScheduler,17,0.033437499999999995,10,100.16666666666667
StigmergicSentinelsScheduler,18,0.041875,17,101.76
StigmergicSentinelsScheduler,19,0.0403125,2,87.39285714285714
StigmergicSentinelsScheduler,20,0.0365625,11,77.58333333333333
StigmergicSentinelsScheduler,21,0.0346875,1,75.66666666666667
StigmergicSentinelsScheduler,22,0.0403125,9,87.125
StigmergicSentinelsScheduler,23,0.04,2,86.93548387096774
StigmergicSentinelsScheduler,24,0.036875,7,103.61290322580645
StigmergicSentinelsScheduler,25,0.0403125,11,110.25
StigmergicSentinelsScheduler,26,0.0421875,14,86.15151515151516
StigmergicSentinelsScheduler,27,0.028749999999999998,0,90.38095238095238
StigmergicSentinelsScheduler,28,0.034374999999999996,12,92.4
StigmergicSentinelsScheduler,29,0.044375000000000005,11,84.48484848484848
StigmergicSentinelsScheduler,30,0.040625,9,80.725
