scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.4925,392,98.1015625
CFSScheduler,2,0.4875,390,94.56617647058823
CFSScheduler,3,0.49125,393,92.09848484848484
CFSScheduler,4,0.4925,392,97.20175438596492
CFSScheduler,5,0.48875,391,101.01626016260163
CFSScheduler,6,0.49125,393,97.1984126984127
CFSScheduler,7,0.4925,394,101.7
CFSScheduler,8,0.49125,392,93.4672131147541
CFSScheduler,9,0.49500000000000005,396,100.63120567375887
CFSScheduler,10,0.49125,391,98.11805555555556
CFSScheduler,11,0.49,392,96.5859375
CFSScheduler,12,0.4925,393,93.45762711864407
CFSScheduler,13,0.49375,395,100.67213114754098
CFSScheduler,14,0.49125,393,100.24161073825503
CFSScheduler,15,0.4925,394,92.86324786324786
CFSScheduler,16,0.49125,393,103.85714285714286
CFSScheduler,17,0.49125,390,88.08130081300813
CFSScheduler,18,0.48374999999999996,384,95.4015748031496
CFSScheduler,19,0.49375,395,106.39516129032258
CFSScheduler,20,0.49,392,100.7421875
CFSScheduler,21,0.4875,390,87.928
CFSScheduler,22,0.485,378,109.6923076923077
CFSScheduler,23,0.48250000000000004,384,92.77622377622377
CFSScheduler,24,0.49125,390,100.62913907284768
CFSScheduler,25,0.4875,388,95.27480916030534
CFSScheduler,26,0.48875,390,90.89041095890411
CFSScheduler,27,0.49125,392,98.44029850746269
CFSScheduler,28,0.4775,378,100.7132867132867
CFSScheduler,29,0.4925,394,99.14285714285714
CFSScheduler,30,0.4875,390,93.28
PriorityScheduler,1,0.49125,393,89.68627450980392
PriorityScheduler,2,0.4875,387,100.78169014084507
PriorityScheduler,3,0.49,388,94.07518796992481
PriorityScheduler,4,0.48,383,99.96774193548387
PriorityScheduler,5,0.49,390,85.29545454545455
PriorityScheduler,6,0.49375,395,98.73880597014926
PriorityScheduler,7,0.4925,392,101.968
PriorityScheduler,8,0.49125,393,104.8048780487805
PriorityScheduler,9,0.49125,391,93.26717557251908
PriorityScheduler,10,0.4925,394,103.16666666666667
PriorityScheduler,11,0.49125,390,92.95121951219512
PriorityScheduler,12,0.48374999999999996,380,101.65079365079364
PriorityScheduler,13,0.49375,391,92.78740157480316
PriorityScheduler,14,0.48875,389,90.54605263157895
PriorityScheduler,15,0.48875,388,102.72519083969466
PriorityScheduler,16,0.49,392,96.78014184397163
PriorityScheduler,17,0.49,391,97.05511811023622
PriorityScheduler,18,0.49125,393,103.33333333333333
PriorityScheduler,19,0.49125,389,97.6793893129771
PriorityScheduler,20,0.49125,393,98.37272727272727
PriorityScheduler,21,0.49375,393,96.4820143884892
PriorityScheduler,22,0.48875,387,92.57723577235772
PriorityScheduler,23,0.48250000000000004,385,92.18897637795276
PriorityScheduler,24,0.49125,393,95.6842105263158
PriorityScheduler,25,0.49375,394,97.18300653594771
PriorityScheduler,26,0.4925,390,87.13475177304964
PriorityScheduler,27,0.49375,395,103.26666666666667
PriorityScheduler,28,0.49,392,91.37241379310345
PriorityScheduler,29,0.49125,393,92.61379310344827
PriorityScheduler,30,0.49125,393,95.33333333333333
SingleACOScheduler,1,0.49125,392,89.26241134751773
SingleACOScheduler,2,0.49375,395,96.25619834710744
SingleACOScheduler,3,0.4925,393,107.25179856115108
SingleACOScheduler,4,0.485,388,108.66115702479338
SingleACOScheduler,5,0.49125,393,95.4758064516129
SingleACOScheduler,6,0.49375,395,96.20625
SingleACOScheduler,7,0.49,392,88.77165354330708
SingleACOScheduler,8,0.49125,393,91.5234375
SingleACOScheduler,9,0.49,392,94.02962962962962
SingleACOScheduler,10,0.49,392,98.0827067669173
SingleACOScheduler,11,0.485,383,96.40425531914893
SingleACOScheduler,12,0.49375,392,101.14765100671141
SingleACOScheduler,13,0.48624999999999996,385,89.26923076923077
SingleACOScheduler,14,0.485,387,94.8130081300813
SingleACOScheduler,15,0.4925,389,93.968
SingleACOScheduler,16,0.4925,394,96.71900826446281
SingleACOScheduler,17,0.4925,393,88.71532846715328
SingleACOScheduler,18,0.48875,389,97.99264705882354
SingleACOScheduler,19,0.485,380,89.93103448275862
SingleACOScheduler,20,0.49375,395,96.79310344827586
SingleACOScheduler,21,0.49125,386,88.90839694656489
SingleACOScheduler,22,0.49125,392,94.66666666666667
SingleACOScheduler,23,0.49125,388,98.99319727891157
SingleACOScheduler,24,0.49,389,96.64925373134328
SingleACOScheduler,25,0.4875,390,99.3821138211382
SingleACOScheduler,26,0.48374999999999996,377,94.30985915492958
SingleACOScheduler,27,0.48875,391,93.44615384615385
SingleACOScheduler,28,0.4875,385,98.15384615384616
SingleACOScheduler,29,0.4925,394,104.72566371681415
SingleACOScheduler,30,0.49,392,87.71641791044776
StigmergicSentinelsScheduler,1,0.4925,394,93.95
StigmergicSentinelsScheduler,2,0.49500000000000005,395,97.56428571428572
StigmergicSentinelsScheduler,3,0.4925,392,94.2421875
StigmergicSentinelsScheduler,4,0.48624999999999996,387,91.93023255813954
StigmergicSentinelsScheduler,5,0.48624999999999996,386,108.21705426356588
StigmergicSentinelsScheduler,6,0.48875,389,97.0608108108108
StigmergicSentinelsScheduler,7,0.49375,395,93.8955223880597
StigmergicSentinelsScheduler,8,0.49125,390,92.52991452991454
StigmergicSentinelsScheduler,9,0.49375,395,100.36153846153846
StigmergicSentinelsScheduler,10,0.48875,389,97.30578512396694
