scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.14125,93,85.60377358490567
CFSScheduler,2,0.15875,99,75.01851851851852
CFSScheduler,3,0.143125,85,71.07692307692308
CFSScheduler,4,0.1475,94,72.08695652173913
CFSScheduler,5,0.1525,89,86.33333333333333
CFSScheduler,6,0.145,89,66.28070175438596
CFSScheduler,7,0.1625,105,77.33333333333333
CFSScheduler,8,0.16,96,83.25531914893617
CFSScheduler,9,0.15625,87,83.96153846153847
CFSScheduler,10,0.16125,96,87.05263157894737
CFSScheduler,11,0.15125,84,79.08
CFSScheduler,12,0.16875,101,78.96491228070175
CFSScheduler,13,0.15125,84,82.10909090909091
CFSScheduler,14,0.149375,98,80.32203389830508
CFSScheduler,15,0.140625,81,83.64406779661017
CFSScheduler,16,0.136875,95,83.39285714285714
CFSScheduler,17,0.149375,87,73.52083333333333
CFSScheduler,18,0.16,88,72.0
CFSScheduler,19,0.16312500000000002,90,82.88135593220339
CFSScheduler,20,0.15125,87,74.51785714285714
CFSScheduler,21,0.170625,96,82.53968253968254
CFSScheduler,22,0.15187499999999998,77,80.98245614035088
CFSScheduler,23,0.16125,91,77.90566037735849
CFSScheduler,24,0.146875,75,89.21739130434783
CFSScheduler,25,0.145625,94,85.41304347826087
CFSScheduler,26,0.15187499999999998,93,81.70454545454545
CFSScheduler,27,0.16062500000000002,99,80.18181818181819
CFSScheduler,28,0.15562499999999999,93,82.38983050847457
CFSScheduler,29,0.1675,113,83.61702127659575
CFSScheduler,30,0.174375,127,78.4423076923077
PriorityScheduler,1,0.148125,98,80.51785714285714
PriorityScheduler,2,0.159375,93,85.67692307692307
PriorityScheduler,3,0.15562499999999999,90,68.01724137931035
PriorityScheduler,4,0.153125,85,79.46153846153847
PriorityScheduler,5,0.145,85,78.68518518518519
PriorityScheduler,6,0.141875,91,78.42857142857143
PriorityScheduler,7,0.15,82,87.05263157894737
PriorityScheduler,8,0.164375,98,83.13725490196079
PriorityScheduler,9,0.14125,80,79.575
PriorityScheduler,10,0.16,85,84.65853658536585
PriorityScheduler,11,0.15437499999999998,107,77.06896551724138
PriorityScheduler,12,0.144375,103,72.80434782608695
PriorityScheduler,13,0.15687500000000001,109,69.81132075471699
PriorityScheduler,14,0.176875,128,80.16363636363636
PriorityScheduler,15,0.15375,94,75.52307692307693
PriorityScheduler,16,0.159375,100,81.95454545454545
PriorityScheduler,17,0.15437499999999998,107,77.59649122807018
PriorityScheduler,18,0.146875,90,84.5
PriorityScheduler,19,0.153125,77,69.5
PriorityScheduler,20,0.15687500000000001,105,74.6969696969697
PriorityScheduler,21,0.14625,78,62.55555555555556
PriorityScheduler,22,0.140625,87,82.69090909090909
PriorityScheduler,23,0.14875000000000002,96,75.01754385964912
PriorityScheduler,24,0.1475,78,71.17021276595744
PriorityScheduler,25,0.138125,78,82.66666666666667
PriorityScheduler,26,0.15562499999999999,93,84.78571428571429
PriorityScheduler,27,0.1575,88,92.0625
