scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.0159375,22,68.625
CFSScheduler,2,0.01875,40,62.888888888888886
CFSScheduler,3,0.0184375,27,72.47619047619048
CFSScheduler,4,0.0184375,35,81.48148148148148
CFSScheduler,5,0.018593750000000003,36,73.625
CFSScheduler,6,0.01875,39,72.29166666666667
CFSScheduler,7,0.0203125,40,71.25
CFSScheduler,8,0.018593750000000003,30,68.67647058823529
CFSScheduler,9,0.02015625,28,77.64
CFSScheduler,10,0.017499999999999998,28,74.3529411764706
CFSScheduler,11,0.01796875,40,91.83333333333333
CFSScheduler,12,0.01890625,35,67.33333333333333
CFSScheduler,13,0.02140625,42,58.63333333333333
CFSScheduler,14,0.0209375,39,85.05
CFSScheduler,15,0.01984375,35,95.71428571428571
CFSScheduler,16,0.0190625,33,82.42424242424242
CFSScheduler,17,0.0165625,34,76.10344827586206
CFSScheduler,18,0.020781249999999998,30,70.08823529411765
CFSScheduler,19,0.0234375,42,96.0
CFSScheduler,20,0.018593750000000003,27,81.13636363636364
CFSScheduler,21,0.01828125,31,76.6923076923077
CFSScheduler,22,0.015468750000000002,24,76.57142857142857
CFSScheduler,23,0.0190625,38,96.48275862068965
CFSScheduler,24,0.01828125,29,78.54545454545455
CFSScheduler,25,0.0159375,25,77.03448275862068
CFSScheduler,26,0.021249999999999998,35,74.1875
CFSScheduler,27,0.017187499999999998,28,87.07142857142857
CFSScheduler,28,0.01625,26,69.43333333333334
CFSScheduler,29,0.01765625,37,84.33333333333333
CFSScheduler,30,0.02140625,38,64.8076923076923
PriorityScheduler,1,0.018593750000000003,33,100.3157894736842
PriorityScheduler,2,0.01828125,37,76.5625
PriorityScheduler,3,0.019375,38,71.58620689655173
PriorityScheduler,4,0.01890625,34,75.9
PriorityScheduler,5,0.02,45,76.08
PriorityScheduler,6,0.0190625,40,81.0
PriorityScheduler,7,0.02296875,36,83.3
PriorityScheduler,8,0.018593750000000003,28,73.5909090909091
PriorityScheduler,9,0.018593750000000003,33,72.37037037037037
PriorityScheduler,10,0.0209375,37,69.87096774193549
PriorityScheduler,11,0.0196875,36,66.77777777777777
PriorityScheduler,12,0.02,36,76.75757575757575
PriorityScheduler,13,0.017499999999999998,32,80.58620689655173
PriorityScheduler,14,0.0225,56,68.28571428571429
PriorityScheduler,15,0.01765625,27,64.70833333333333
PriorityScheduler,16,0.018593750000000003,30,81.96428571428571
PriorityScheduler,17,0.018593750000000003,45,88.33333333333333
PriorityScheduler,18,0.01828125,26,83.96969696969697
PriorityScheduler,19,0.020781249999999998,42,82.07692307692308
PriorityScheduler,20,0.018593750000000003,37,78.84210526315789
PriorityScheduler,21,0.02,36,67.5
PriorityScheduler,22,0.01828125,23,93.57142857142857
PriorityScheduler,23,0.017499999999999998,27,82.04761904761905
PriorityScheduler,24,0.017499999999999998,28,71.52380952380952
PriorityScheduler,25,0.02109375,44,75.0909090909091
PriorityScheduler,26,0.018125,36,101.77777777777777
PriorityScheduler,27,0.0209375,32,87.03225806451613
PriorityScheduler,28,0.02046875,36,59.30769230769231
PriorityScheduler,29,0.01765625,37,62.925925925925924
PriorityScheduler,30,0.01703125,28,71.72727272727273
SingleACOScheduler,1,0.021875000000000002,2,72.73529411764706
SingleACOScheduler,2,0.017499999999999998,0,69.95833333333333
SingleACOScheduler,3,0.0190625,12,96.0909090909091
SingleACOScheduler,4,0.01875,1,75.65625
SingleACOScheduler,5,0.02109375,8,72.88461538461539
SingleACOScheduler,6,0.018125,10,87.8
SingleACOScheduler,7,0.0196875,3,75.86666666666666
SingleACOScheduler,8,0.02171875,9,74.75
SingleACOScheduler,9,0.015625,7,84.04166666666667
SingleACOScheduler,10,0.01953125,14,83.0
SingleACOScheduler,11,0.01828125,2,75.93548387096774
SingleACOScheduler,12,0.01953125,3,82.6842105263158
SingleACOScheduler,13,0.02046875,0,74.28
SingleACOScheduler,14,0.01953125,9,64.5
SingleACOScheduler,15,0.016875,4,67.34615384615384
SingleACOScheduler,16,0.01921875,4,97.85714285714286
SingleACOScheduler,17,0.01828125,1,66.30434782608695
SingleACOScheduler,18,0.02015625,4,82.48148148148148
SingleACOScheduler,19,0.02140625,6,74.12121212121212
SingleACOScheduler,20,0.0196875,2,78.57142857142857
SingleACOScheduler,21,0.01734375,9,72.39285714285714
SingleACOScheduler,22,0.01875,4,81.73913043478261
SingleACOScheduler,23,0.0215625,14,83.93939393939394
SingleACOScheduler,24,0.020625,1,81.84848484848484
SingleACOScheduler,25,0.0209375,19,84.13333333333334
SingleACOScheduler,26,0.02015625,7,88.32142857142857
SingleACOScheduler,27,0.02,9,61.48
SingleACOScheduler,28,0.01890625,1,64.78947368421052
SingleACOScheduler,29,0.02171875,1,82.51612903225806
SingleACOScheduler,30,0.01875,2,73.22727272727273
StigmergicSentinelsScheduler,1,0.0215625,0,77.65384615384616
StigmergicSentinelsScheduler,2,0.019375,9,76.9047619047619
StigmergicSentinelsScheduler,3,0.01984375,1,68.875
StigmergicSentinelsScheduler,4,0.01828125,0,60.44827586206897
StigmergicSentinelsScheduler,5,0.01828125,2,70.89655172413794
StigmergicSentinelsScheduler,6,0.01828125,6,91.61538461538461
StigmergicSentinelsScheduler,7,0.01921875,2,66.95454545454545
StigmergicSentinelsScheduler,8,0.02,10,81.34615384615384
StigmergicSentinelsScheduler,9,0.019375,10,89.22222222222223
