scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.139375,219,72.68131868131869
CFSScheduler,2,0.1365625,191,73.24705882352941
CFSScheduler,3,0.1503125,234,81.1590909090909
CFSScheduler,4,0.14656249999999998,208,76.4423076923077
CFSScheduler,5,0.1525,238,77.75652173913043
CFSScheduler,6,0.1584375,268,79.19298245614036
CFSScheduler,7,0.1459375,213,84.88461538461539
CFSScheduler,8,0.1421875,221,76.47368421052632
CFSScheduler,9,0.1446875,209,80.53191489361703
CFSScheduler,10,0.145,220,74.20408163265306
CFSScheduler,11,0.1640625,223,79.84821428571429
CFSScheduler,12,0.15718749999999998,253,75.76851851851852
CFSScheduler,13,0.15562499999999999,233,78.95959595959596
CFSScheduler,14,0.148125,215,74.84042553191489
CFSScheduler,15,0.135625,188,81.40196078431373
CFSScheduler,16,0.14625,231,78.93333333333334
CFSScheduler,17,0.15875,236,85.50877192982456
CFSScheduler,18,0.144375,215,76.28421052631579
CFSScheduler,19,0.16093749999999998,225,76.62393162393163
CFSScheduler,20,0.1471875,219,87.44791666666667
CFSScheduler,21,0.153125,244,76.78333333333333
CFSScheduler,22,0.146875,223,86.76106194690266
CFSScheduler,23,0.13875,226,77.79047619047618
CFSScheduler,24,0.1534375,231,72.8125
CFSScheduler,25,0.15187499999999998,238,82.58119658119658
CFSScheduler,26,0.149375,239,74.26732673267327
CFSScheduler,27,0.15,227,79.03658536585365
CFSScheduler,28,0.15718749999999998,221,76.49056603773585
CFSScheduler,29,0.1484375,237,79.77777777777777
CFSScheduler,30,0.1509375,227,83.48453608247422
PriorityScheduler,1,0.1553125,231,74.83505154639175
PriorityScheduler,2,0.1453125,200,75.95535714285714
PriorityScheduler,3,0.15437499999999998,241,76.40677966101696
PriorityScheduler,4,0.1525,220,78.73737373737374
PriorityScheduler,5,0.15375,224,78.1919191919192
PriorityScheduler,6,0.1490625,207,76.54166666666667
PriorityScheduler,7,0.145625,233,78.03125
PriorityScheduler,8,0.148125,204,71.3956043956044
PriorityScheduler,9,0.14656249999999998,196,87.07894736842105
PriorityScheduler,10,0.145,226,72.92307692307692
PriorityScheduler,11,0.1590625,249,80.61627906976744
PriorityScheduler,12,0.1440625,210,81.14150943396227
PriorityScheduler,13,0.1475,230,81.68867924528301
PriorityScheduler,14,0.1496875,232,77.39285714285714
PriorityScheduler,15,0.1409375,203,73.73333333333333
PriorityScheduler,16,0.141875,216,68.36619718309859
PriorityScheduler,17,0.14875000000000002,230,82.5754716981132
PriorityScheduler,18,0.1503125,216,81.08433734939759
PriorityScheduler,19,0.1528125,245,78.86868686868686
PriorityScheduler,20,0.1525,232,87.30097087378641
PriorityScheduler,21,0.1559375,257,91.57142857142857
PriorityScheduler,22,0.15156250000000002,226,79.4090909090909
PriorityScheduler,23,0.158125,239,74.66666666666667
PriorityScheduler,24,0.1440625,215,74.08247422680412
PriorityScheduler,25,0.1475,228,77.80898876404494
PriorityScheduler,26,0.1471875,235,83.83505154639175
PriorityScheduler,27,0.14875000000000002,229,79.28571428571429
PriorityScheduler,28,0.146875,232,75.46938775510205
PriorityScheduler,29,0.140625,228,77.56976744186046
PriorityScheduler,30,0.14281249999999998,227,79.5
SingleACOScheduler,1,0.15375,149,82.67619047619047
SingleACOScheduler,2,0.158125,155,75.13888888888889
SingleACOScheduler,3,0.150625,121,73.03960396039604
SingleACOScheduler,4,0.1384375,132,80.5050505050505
SingleACOScheduler,5,0.14625,140,75.95689655172414
SingleACOScheduler,6,0.150625,124,68.01010101010101
SingleACOScheduler,7,0.145,128,81.0091743119266
SingleACOScheduler,8,0.14375,101,79.05357142857143
SingleACOScheduler,9,0.150625,127,77.72277227722772
SingleACOScheduler,10,0.146875,133,82.1978021978022
SingleACOScheduler,11,0.1521875,149,72.84905660377359
SingleACOScheduler,12,0.159375,150,81.96330275229357
SingleACOScheduler,13,0.13718750000000002,104,82.17699115044248
SingleACOScheduler,14,0.164375,151,79.49549549549549
SingleACOScheduler,15,0.15781250000000002,162,85.8695652173913
SingleACOScheduler,16,0.15781250000000002,142,78.8655462184874
SingleACOScheduler,17,0.15625,126,74.70796460176992
SingleACOScheduler,18,0.15437499999999998,132,70.00990099009901
SingleACOScheduler,19,0.14281249999999998,129,78.88888888888889
SingleACOScheduler,20,0.15625,171,77.93243243243244
SingleACOScheduler,21,0.16,129,82.80434782608695
SingleACOScheduler,22,0.14625,129,81.6952380952381
SingleACOScheduler,23,0.155,120,77.89108910891089
SingleACOScheduler,24,0.15156250000000002,117,78.66019417475728
SingleACOScheduler,25,0.1496875,134,82.5
SingleACOScheduler,26,0.1540625,117,77.16666666666667
SingleACOScheduler,27,0.15125,118,72.81188118811882
SingleACOScheduler,28,0.1565625,120,79.53191489361703
SingleACOScheduler,29,0.1478125,148,80.31428571428572
SingleACOScheduler,30,0.148125,133,75.64761904761905
StigmergicSentinelsScheduler,1,0.1453125,101,75.55445544554455
StigmergicSentinelsScheduler,2,0.141875,79,78.71428571428571
StigmergicSentinelsScheduler,3,0.145625,105,69.42708333333333
StigmergicSentinelsScheduler,4,0.1596875,95,79.35051546391753
StigmergicSentinelsScheduler,5,0.155,111,75.64035087719299
StigmergicSentinelsScheduler,6,0.155,96,81.18333333333334
StigmergicSentinelsScheduler,7,0.15156250000000002,95,78.26804123711341
StigmergicSentinelsScheduler,8,0.1575,118,78.73267326732673
StigmergicSentinelsScheduler,9,0.1525,98,72.03896103896103
StigmergicSentinelsScheduler,10,0.1559375,124,93.43564356435644
StigmergicSentinelsScheduler,11,0.1421875,105,82.96261682242991
StigmergicSentinelsScheduler,12,0.138125,86,77.54545454545455
StigmergicSentinelsScheduler,13,0.153125,108,80.78703703703704
