scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.02,29,87.6590909090909
CFSScheduler,2,0.016718749999999998,28,93.48717948717949
CFSScheduler,3,0.016718749999999998,26,92.2051282051282
CFSScheduler,4,0.02,35,117.23529411764706
CFSScheduler,5,0.0225,41,101.14634146341463
CFSScheduler,6,0.017187499999999998,35,104.53846153846153
CFSScheduler,7,0.01703125,30,102.97058823529412
CFSScheduler,8,0.01796875,29,99.76666666666667
CFSScheduler,9,0.015,24,99.66666666666667
CFSScheduler,10,0.019375,36,102.13513513513513
CFSScheduler,11,0.01953125,39,105.1891891891892
CFSScheduler,12,0.018593750000000003,29,81.15789473684211
CFSScheduler,13,0.0190625,42,100.94736842105263
CFSScheduler,14,0.017812500000000002,35,111.0909090909091
CFSScheduler,15,0.02015625,33,96.72727272727273
CFSScheduler,16,0.01765625,41,86.06382978723404
CFSScheduler,17,0.0203125,36,101.91666666666667
CFSScheduler,18,0.01953125,29,113.025
CFSScheduler,19,0.01984375,28,105.0
CFSScheduler,20,0.01765625,34,101.39583333333333
CFSScheduler,21,0.018593750000000003,35,91.56521739130434
CFSScheduler,22,0.01640625,21,98.3103448275862
CFSScheduler,23,0.021249999999999998,31,88.31818181818181
CFSScheduler,24,0.01625,37,90.8
CFSScheduler,25,0.017812500000000002,34,88.47058823529412
CFSScheduler,26,0.01828125,31,92.29268292682927
CFSScheduler,27,0.02046875,39,99.75
CFSScheduler,28,0.01765625,29,86.86046511627907
CFSScheduler,29,0.0196875,34,88.97560975609755
CFSScheduler,30,0.02234375,38,92.27272727272727
PriorityScheduler,1,0.017187499999999998,38,88.22222222222223
PriorityScheduler,2,0.02046875,38,89.40816326530613
PriorityScheduler,3,0.01828125,32,112.02857142857142
PriorityScheduler,4,0.018593750000000003,27,84.45
PriorityScheduler,5,0.019375,41,84.10810810810811
PriorityScheduler,6,0.016875,31,97.5
PriorityScheduler,7,0.01984375,40,98.36363636363636
PriorityScheduler,8,0.01796875,28,109.83783783783784
PriorityScheduler,9,0.01828125,38,98.80555555555556
PriorityScheduler,10,0.01828125,34,111.88636363636364
PriorityScheduler,11,0.01890625,41,95.12244897959184
PriorityScheduler,12,0.01828125,26,98.0
PriorityScheduler,13,0.0184375,23,93.08108108108108
PriorityScheduler,14,0.01921875,38,101.8529411764706
PriorityScheduler,15,0.0209375,51,100.17948717948718
PriorityScheduler,16,0.017812500000000002,26,95.91666666666667
PriorityScheduler,17,0.0184375,41,98.08163265306122
PriorityScheduler,18,0.01796875,36,83.6842105263158
PriorityScheduler,19,0.01640625,23,91.06666666666666
PriorityScheduler,20,0.02,45,103.5
PriorityScheduler,21,0.017499999999999998,42,112.53488372093024
PriorityScheduler,22,0.01765625,33,108.92
PriorityScheduler,23,0.01875,33,85.9090909090909
PriorityScheduler,24,0.017187499999999998,35,97.71111111111111
PriorityScheduler,25,0.01953125,33,96.86486486486487
PriorityScheduler,26,0.02,28,92.15625
PriorityScheduler,27,0.01890625,36,91.58620689655173
PriorityScheduler,28,0.017812500000000002,27,93.57692307692308
PriorityScheduler,29,0.01796875,30,104.24242424242425
PriorityScheduler,30,0.018125,31,101.48717948717949
SingleACOScheduler,1,0.02,11,103.67391304347827
SingleACOScheduler,2,0.021249999999999998,1,89.45161290322581
SingleACOScheduler,3,0.016718749999999998,3,105.33333333333333
SingleACOScheduler,4,0.0184375,6,93.93478260869566
SingleACOScheduler,5,0.01984375,10,103.6
SingleACOScheduler,6,0.018125,8,87.06666666666666
SingleACOScheduler,7,0.01640625,9,81.71052631578948
SingleACOScheduler,8,0.018125,6,89.46153846153847
SingleACOScheduler,9,0.0215625,1,82.46808510638297
SingleACOScheduler,10,0.01984375,17,111.77777777777777
SingleACOScheduler,11,0.01984375,0,99.35135135135135
SingleACOScheduler,12,0.016718749999999998,8,101.1891891891892
SingleACOScheduler,13,0.019375,4,76.06521739130434
SingleACOScheduler,14,0.02,6,90.5
SingleACOScheduler,15,0.019375,2,107.92307692307692
SingleACOScheduler,16,0.01984375,0,108.10526315789474
SingleACOScheduler,17,0.02046875,1,102.70588235294117
SingleACOScheduler,18,0.0184375,2,106.46341463414635
SingleACOScheduler,19,0.016718749999999998,0,92.38461538461539
SingleACOScheduler,20,0.01890625,1,85.3157894736842
SingleACOScheduler,21,0.01953125,1,106.34285714285714
SingleACOScheduler,22,0.018125,1,94.25641025641026
SingleACOScheduler,23,0.01984375,5,100.48717948717949
SingleACOScheduler,24,0.018593750000000003,7,92.46153846153847
SingleACOScheduler,25,0.02,4,101.125
SingleACOScheduler,26,0.02046875,9,96.54
SingleACOScheduler,27,0.017499999999999998,3,100.38235294117646
SingleACOScheduler,28,0.01765625,2,87.04545454545455
SingleACOScheduler,29,0.01796875,0,93.64102564102564
SingleACOScheduler,30,0.02015625,7,90.95
StigmergicSentinelsScheduler,1,0.018125,0,94.85714285714286
StigmergicSentinelsScheduler,2,0.0184375,3,95.43333333333334
StigmergicSentinelsScheduler,3,0.01890625,1,89.28571428571429
StigmergicSentinelsScheduler,4,0.023125,6,94.82692307692308
StigmergicSentinelsScheduler,5,0.01953125,11,109.25641025641026
StigmergicSentinelsScheduler,6,0.01921875,7,88.02127659574468
StigmergicSentinelsScheduler,7,0.017499999999999998,2,80.28571428571429
StigmergicSentinelsScheduler,8,0.01890625,3,113.21212121212122
StigmergicSentinelsScheduler,9,0.02,1,104.86486486486487
StigmergicSentinelsScheduler,10,0.017812500000000002,6,96.30434782608695
StigmergicSentinelsScheduler,11,0.01953125,4,95.74285714285715
StigmergicSentinelsScheduler,12,0.01828125,1,84.125
StigmergicSentinelsScheduler,13,0.01828125,6,105.52380952380952
StigmergicSentinelsScheduler,14,0.02015625,1,101.0909090909091
StigmergicSentinelsScheduler,15,0.02046875,1,94.425
StigmergicSentinelsScheduler,16,0.020625,5,96.05555555555556
StigmergicSentinelsScheduler,17,0.01734375,0,91.5
StigmergicSentinelsScheduler,18,0.01828125,9,92.8125
StigmergicSentinelsScheduler,19,0.02015625,1,96.20408163265306
StigmergicSentinelsScheduler,20,0.019375,1,100.63829787234043
StigmergicSentinelsScheduler,21,0.01875,4,90.97297297297297
StigmergicSentinelsScheduler,22,0.01640625,1,93.08823529411765
StigmergicSentinelsScheduler,23,0.020781249999999998,5,102.48936170212765
StigmergicSentinelsScheduler,24,0.01796875,1,80.85
StigmergicSentinelsScheduler,25,0.01921875,5,91.975
StigmergicSentinelsScheduler,26,0.016718749999999998,1,96.65957446808511
StigmergicSentinelsScheduler,27,0.021249999999999998,7,88.33333333333333
StigmergicSentinelsScheduler,28,0.01828125,6,108.46875
StigmergicSentinelsScheduler,29,0.02,4,95.11627906976744
StigmergicSentinelsScheduler,30,0.02046875,2,107.76470588235294
