scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.03625,85,84.50943396226415
CFSScheduler,2,0.0428125,99,87.90384615384616
CFSScheduler,3,0.039218750000000004,106,79.64150943396227
CFSScheduler,4,0.03609375,93,82.89090909090909
CFSScheduler,5,0.038593749999999996,103,82.3409090909091
CFSScheduler,6,0.034999999999999996,90,75.6086956521739
CFSScheduler,7,0.040625,97,94.61290322580645
CFSScheduler,8,0.03953125,99,76.8
CFSScheduler,9,0.0390625,95,82.32786885245902
CFSScheduler,10,0.0375,97,80.36538461538461
CFSScheduler,11,0.037187500000000005,86,68.26315789473684
CFSScheduler,12,0.041562499999999995,110,92.82089552238806
CFSScheduler,13,0.03765625,92,88.26923076923077
CFSScheduler,14,0.03546875,84,70.6829268292683
CFSScheduler,15,0.038125,89,84.55555555555556
CFSScheduler,16,0.037968749999999996,81,88.58
CFSScheduler,17,0.0375,89,78.21739130434783
CFSScheduler,18,0.037968749999999996,83,76.58928571428571
CFSScheduler,19,0.040156250000000004,94,81.02083333333333
CFSScheduler,20,0.03828125,88,80.86538461538461
CFSScheduler,21,0.034374999999999996,88,79.11627906976744
CFSScheduler,22,0.03625,92,75.95918367346938
CFSScheduler,23,0.037187500000000005,90,73.42
CFSScheduler,24,0.03484375,89,60.905660377358494
CFSScheduler,25,0.04,94,69.03846153846153
CFSScheduler,26,0.0378125,89,74.13793103448276
CFSScheduler,27,0.04,101,80.0754716981132
CFSScheduler,28,0.03765625,95,73.87179487179488
CFSScheduler,29,0.039375,103,65.36363636363636
CFSScheduler,30,0.03765625,89,78.42857142857143
PriorityScheduler,1,0.03953125,73,76.02816901408451
PriorityScheduler,2,0.0390625,88,72.73584905660377
PriorityScheduler,3,0.0346875,78,83.04651162790698
PriorityScheduler,4,0.041562499999999995,105,78.51612903225806
PriorityScheduler,5,0.0434375,100,77.98484848484848
PriorityScheduler,6,0.039218750000000004,92,72.77777777777777
PriorityScheduler,7,0.03625,78,85.38297872340425
PriorityScheduler,8,0.0365625,89,81.33928571428571
PriorityScheduler,9,0.04484375,111,75.65753424657534
PriorityScheduler,10,0.03625,81,76.0
PriorityScheduler,11,0.03625,81,79.85
PriorityScheduler,12,0.03578125,79,78.34146341463415
PriorityScheduler,13,0.04203125,99,75.40677966101696
PriorityScheduler,14,0.036875,71,70.79069767441861
PriorityScheduler,15,0.0375,75,83.81967213114754
