scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.018125,36,95.35135135135135
CFSScheduler,2,0.01765625,36,90.63333333333334
CFSScheduler,3,0.018125,27,81.17857142857143
CFSScheduler,4,0.02015625,33,102.71428571428571
CFSScheduler,5,0.01765625,35,101.16
CFSScheduler,6,0.018125,37,97.4054054054054
CFSScheduler,7,0.0228125,48,85.0
CFSScheduler,8,0.019375,33,103.29411764705883
CFSScheduler,9,0.01984375,22,89.06060606060606
CFSScheduler,10,0.018593750000000003,30,93.96969696969697
CFSScheduler,11,0.01765625,32,86.85
CFSScheduler,12,0.016875,31,92.1923076923077
CFSScheduler,13,0.017812500000000002,31,105.14814814814815
CFSScheduler,14,0.02015625,42,74.57142857142857
CFSScheduler,15,0.019375,26,79.5
CFSScheduler,16,0.01734375,29,92.93333333333334
CFSScheduler,17,0.01953125,37,94.48571428571428
CFSScheduler,18,0.018125,38,80.88888888888889
CFSScheduler,19,0.015625,23,89.32
CFSScheduler,20,0.01890625,37,78.41379310344827
CFSScheduler,21,0.0203125,34,83.88235294117646
CFSScheduler,22,0.0184375,26,93.08571428571429
CFSScheduler,23,0.017187499999999998,35,82.89655172413794
CFSScheduler,24,0.01765625,25,95.10714285714286
CFSScheduler,25,0.02,41,97.94444444444444
CFSScheduler,26,0.01609375,29,84.93548387096774
CFSScheduler,27,0.02015625,40,90.75
CFSScheduler,28,0.02171875,34,74.24242424242425
CFSScheduler,29,0.018593750000000003,30,85.0
CFSScheduler,30,0.01953125,35,80.23333333333333
PriorityScheduler,1,0.01609375,33,87.4074074074074
PriorityScheduler,2,0.0184375,28,100.36
PriorityScheduler,3,0.018125,35,96.8529411764706
PriorityScheduler,4,0.0153125,28,83.58333333333333
PriorityScheduler,5,0.0215625,42,103.6875
PriorityScheduler,6,0.0209375,44,96.41176470588235
PriorityScheduler,7,0.019375,34,79.83333333333333
PriorityScheduler,8,0.017812500000000002,29,79.91666666666667
PriorityScheduler,9,0.017812500000000002,37,82.5
PriorityScheduler,10,0.0190625,34,94.22222222222223
PriorityScheduler,11,0.018125,22,100.16666666666667
