scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.081875,107,87.546875
CFSScheduler,2,0.070625,94,90.55555555555556
CFSScheduler,3,0.08312499999999999,109,75.5068493150685
CFSScheduler,4,0.080625,83,79.25925925925925
CFSScheduler,5,0.070625,74,83.61971830985915
CFSScheduler,6,0.075625,80,100.50819672131148
CFSScheduler,7,0.075625,89,93.08955223880596
CFSScheduler,8,0.0765625,79,84.21917808219177
CFSScheduler,9,0.0671875,75,90.3731343283582
CFSScheduler,10,0.07781249999999999,86,93.2542372881356
CFSScheduler,11,0.07718749999999999,81,92.85483870967742
CFSScheduler,12,0.0740625,77,93.03225806451613
CFSScheduler,13,0.0859375,110,84.91428571428571
CFSScheduler,14,0.06999999999999999,77,94.15151515151516
CFSScheduler,15,0.0715625,78,86.25373134328358
CFSScheduler,16,0.07437500000000001,84,74.95774647887323
CFSScheduler,17,0.06874999999999999,75,76.59649122807018
CFSScheduler,18,0.0725,81,102.53125
CFSScheduler,19,0.0721875,81,87.66666666666667
CFSScheduler,20,0.07875,92,85.77464788732394
CFSScheduler,21,0.07625,94,96.35616438356165
CFSScheduler,22,0.0684375,73,84.03846153846153
CFSScheduler,23,0.0790625,97,79.98461538461538
CFSScheduler,24,0.08,103,78.61016949152543
CFSScheduler,25,0.07781249999999999,97,89.90625
CFSScheduler,26,0.08750000000000001,104,79.91891891891892
CFSScheduler,27,0.07781249999999999,82,91.83333333333333
CFSScheduler,28,0.0709375,83,87.1639344262295
CFSScheduler,29,0.076875,90,91.15789473684211
CFSScheduler,30,0.076875,103,87.25
PriorityScheduler,1,0.07593749999999999,84,90.6
PriorityScheduler,2,0.0728125,100,87.17647058823529
PriorityScheduler,3,0.069375,73,75.13793103448276
PriorityScheduler,4,0.0928125,103,83.8360655737705
PriorityScheduler,5,0.075625,91,81.44827586206897
PriorityScheduler,6,0.07781249999999999,84,81.3913043478261
PriorityScheduler,7,0.07718749999999999,88,102.46551724137932
PriorityScheduler,8,0.0690625,86,97.94915254237289
PriorityScheduler,9,0.079375,79,92.4776119402985
PriorityScheduler,10,0.075625,104,84.59322033898304
PriorityScheduler,11,0.07593749999999999,90,81.32307692307693
