scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
StigmergicSentinelsScheduler,4,0.14625,91,97.31372549019608
StigmergicSentinelsScheduler,5,0.1484375,70,89.74305555555556
StigmergicSentinelsScheduler,6,0.1575,99,92.33939393939394
StigmergicSentinelsScheduler,7,0.1603125,124,97.1125
StigmergicSentinelsScheduler,8,0.1525,140,98.35329341317366
StigmergicSentinelsScheduler,9,0.1415625,90,99.81437125748504
StigmergicSentinelsScheduler,10,0.1575,104,100.30459770114942
StigmergicSentinelsScheduler,11,0.16375,118,91.04166666666667
StigmergicSentinelsScheduler,12,0.150625,107,101.12422360248448
StigmergicSentinelsScheduler,13,0.150625,92,99.77018633540372
StigmergicSentinelsScheduler,14,0.1534375,143,95.316091954023
StigmergicSentinelsScheduler,15,0.1521875,110,102.2560975609756
StigmergicSentinelsScheduler,16,0.1575,108,95.3896103896104
StigmergicSentinelsScheduler,17,0.1490625,90,98.73262032085562
StigmergicSentinelsScheduler,18,0.145625,106,91.23376623376623
StigmergicSentinelsScheduler,19,0.15625,96,90.37662337662337
StigmergicSentinelsScheduler,20,0.1575,129,104.38461538461539
StigmergicSentinelsScheduler,21,0.149375,93,93.26573426573427
StigmergicSentinelsScheduler,22,0.148125,109,89.17123287671232
StigmergicSentinelsScheduler,23,0.15375,90,92.94666666666667
StigmergicSentinelsScheduler,24,0.149375,128,97.22962962962963
StigmergicSentinelsScheduler,25,0.1496875,116,94.26845637583892
StigmergicSentinelsScheduler,26,0.14343750000000002,92,103.78343949044586
StigmergicSentinelsScheduler,27,0.149375,92,97.92156862745098
StigmergicSentinelsScheduler,28,0.1396875,102,94.47222222222223
StigmergicSentinelsScheduler,29,0.143125,87,97.27544910179641
StigmergicSentinelsScheduler,30,0.15437499999999998,111,93.80239520958084
