scheduler,run,CPU Utilization (%),Thermal Hotspots,Avg Isolation Time (ms)
CFSScheduler,1,0.086875,110,90.29545454545455
CFSScheduler,2,0.07718749999999999,88,99.22077922077922
CFSScheduler,3,0.075,92,93.60204081632654
CFSScheduler,4,0.06999999999999999,82,99.35616438356165
CFSScheduler,5,0.0728125,81,101.36666666666666
CFSScheduler,6,0.08312499999999999,103,101.4
CFSScheduler,7,0.075,92,93.046875
CFSScheduler,8,0.0790625,103,100.04545454545455
CFSScheduler,9,0.0753125,95,87.75280898876404
CFSScheduler,10,0.079375,98,101.36111111111111
CFSScheduler,11,0.08031250000000001,103,106.95061728395062
CFSScheduler,12,0.0734375,95,97.35211267605634
CFSScheduler,13,0.071875,79,108.75903614457832
CFSScheduler,14,0.070625,72,97.41052631578947
CFSScheduler,15,0.0740625,80,98.42857142857143
CFSScheduler,16,0.0809375,87,97.01515151515152
CFSScheduler,17,0.075,99,88.7560975609756
CFSScheduler,18,0.08,94,90.82051282051282
CFSScheduler,19,0.0775,86,101.91304347826087
CFSScheduler,20,0.079375,80,97.50602409638554
CFSScheduler,21,0.0753125,82,100.01190476190476
CFSScheduler,22,0.073125,92,98.13924050632912
CFSScheduler,23,0.075,83,95.35897435897436
CFSScheduler,24,0.06874999999999999,71,106.8030303030303
CFSScheduler,25,0.0703125,92,103.45454545454545
CFSScheduler,26,0.07437500000000001,89,91.5952380952381
CFSScheduler,27,0.07781249999999999,91,93.24096385542168
CFSScheduler,28,0.0734375,80,101.23376623376623
CFSScheduler,29,0.07781249999999999,92,95.93589743589743
CFSScheduler,30,0.0728125,87,109.98850574712644
PriorityScheduler,1,0.07593749999999999,95,104.8641975308642
PriorityScheduler,2,0.0753125,88,96.48484848484848
PriorityScheduler,3,0.0809375,101,103.64102564102564
PriorityScheduler,4,0.075625,91,106.42696629213484
PriorityScheduler,5,0.07437500000000001,86,88.18604651162791
PriorityScheduler,6,0.07625,95,98.30379746835443
PriorityScheduler,7,0.075625,88,104.85057471264368
PriorityScheduler,8,0.08156250000000001,100,91.76
PriorityScheduler,9,0.0765625,85,87.05555555555556
PriorityScheduler,10,0.071875,77,99.83823529411765
PriorityScheduler,11,0.0728125,106,102.33783783783784
PriorityScheduler,12,0.0796875,79,100.0253164556962
PriorityScheduler,13,0.075625,99,94.85106382978724
PriorityScheduler,14,0.075625,76,98.15
PriorityScheduler,15,0.070625,90,90.7578947368421
PriorityScheduler,16,0.0790625,94,99.57731958762886
PriorityScheduler,17,0.08156250000000001,107,93.61111111111111
PriorityScheduler,18,0.07718749999999999,95,95.64772727272727
PriorityScheduler,19,0.0834375,103,97.76923076923077
PriorityScheduler,20,0.0765625,80,92.5421686746988
PriorityScheduler,21,0.078125,103,94.3804347826087
PriorityScheduler,22,0.07625,81,95.61627906976744
PriorityScheduler,23,0.0775,95,95.84615384615384
PriorityScheduler,24,0.0928125,119,89.95918367346938
PriorityScheduler,25,0.0821875,95,84.40963855421687
PriorityScheduler,26,0.07437500000000001,88,96.1923076923077
PriorityScheduler,27,0.069375,92,86.54878048780488
PriorityScheduler,28,0.080625,92,96.60493827160494
PriorityScheduler,29,0.0775,85,94.24615384615385
PriorityScheduler,30,0.0746875,86,84.8125
SingleACOScheduler,1,0.08031250000000001,32,90.08333333333333
SingleACOScheduler,2,0.084375,32,94.81632653061224
SingleACOScheduler,3,0.080625,36,97.91764705882353
SingleACOScheduler,4,0.0753125,23,98.30379746835443
SingleACOScheduler,5,0.07593749999999999,26,91.3225806451613
SingleACOScheduler,6,0.0734375,16,91.0919540229885
SingleACOScheduler,7,0.075,38,94.23809523809524
SingleACOScheduler,8,0.07625,31,100.07954545454545
SingleACOScheduler,9,0.0728125,21,99.08333333333333
SingleACOScheduler,10,0.0684375,36,93.85714285714286
SingleACOScheduler,11,0.076875,33,93.43529411764706
SingleACOScheduler,12,0.08499999999999999,29,101.23404255319149
SingleACOScheduler,13,0.0775,21,93.21176470588236
SingleACOScheduler,14,0.0775,28,88.85333333333334
SingleACOScheduler,15,0.0740625,28,98.8051948051948
SingleACOScheduler,16,0.075,30,93.20588235294117
SingleACOScheduler,17,0.08312499999999999,46,101.17105263157895
SingleACOScheduler,18,0.079375,42,103.21348314606742
SingleACOScheduler,19,0.071875,36,87.45454545454545
SingleACOScheduler,20,0.0728125,37,86.64285714285714
SingleACOScheduler,21,0.0775,42,102.24242424242425
SingleACOScheduler,22,0.075,41,90.26190476190476
SingleACOScheduler,23,0.069375,29,103.41975308641975
